メンバーコード,ログインコード,メンバー名,力量タイプ  ###[competence_type]###,力量コード,力量名,レベル,取得日  ###[acquired_date]###,有効期限  ###[expiration_date]###,備考  ###[remarks]###,文書番号,作成日,更新日,保有力量コード  ###[member_acquired_competence_level_code]###
m110,m110,竹中 正和,SKILL,kumitate10,再洗浄,3,2022/09/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,51mFzvP1BerL6vmURhKa
m110,m110,竹中 正和,SKILL,kumitate11,AX組立特殊作業,2,2022/05/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6S8vw4P2PrUuz4ZzYiJw
m110,m110,竹中 正和,SKILL,kumitate12,CXドライバー設定作業,3,2022/08/12,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6pE20NvY7BUQrFYTlNav
m110,m110,竹中 正和,SKILL,kumitate13,装置動作確認,2,2022/10/03,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,aIkIrC6UrnCVCntk3JQ5
m110,m110,竹中 正和,SKILL,kumitate2,ワーク脱着,2,2020/12/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GcMU53b83buumKp6L5zh
m110,m110,竹中 正和,SKILL,kumitate3,部材取付け,3,2021/10/22,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,IGOtyeObQoXytrA8Ltka
m110,m110,竹中 正和,SKILL,kumitate4,精度測定,3,2022/10/10,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,iz06LDRKNbibJSGkaz0u
m110,m110,竹中 正和,SKILL,kumitate5,穴埋め,2,2022/09/16,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,9mctFavQGGwFzecLDJ8F
m110,m110,竹中 正和,SKILL,kumitate6,マッチング作業,3,2021/02/15,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FaHgOggk7hzayYKcGemf
m110,m110,竹中 正和,SKILL,kumitate7,組立前洗浄,2,2022/12/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NFYNyqyXJS46hXr0Kwdp
m110,m110,竹中 正和,SKILL,kumitate8,レーザーマーキング,2,2022/09/05,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,x53g3ijZKKLwdZOIE9rO
m110,m110,竹中 正和,SKILL,kumitate9,ABC調整組立,3,2021/02/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,zuat8SqNMQqXPn7y589d
m110,m110,竹中 正和,SKILL,seizoubu1,図面の読み取り,3,2023/02/15,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,uzMpNyw0uC518xTtdwVK
m110,m110,竹中 正和,SKILL,seizoubu2,測定器の取扱い,2,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,uRM6g93dQw7SUTmVhFoE
m110,m110,竹中 正和,SKILL,seizoubu3,製品理解,3,2022/10/10,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vf25pfpsy0wkmPDMUVJ0
m110,m110,竹中 正和,EDUCATION,C0111-1,コンプライアンス研修,●,2023/04/28,2024/04/27,,,2024/12/26 23:32:54,2024/12/26 23:32:54,kXYiAUdhhpQ3B0X7dYJf
m110,m110,竹中 正和,EDUCATION,C0111-2,情報セキュリティ研修,●,2022/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,S6FIctz7SYQR0tnl5wYB
m110,m110,竹中 正和,EDUCATION,C0111-3,ISO9001研修,●,2022/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Cy62hZjEUsxWpk5M2ChL
m110,m110,竹中 正和,EDUCATION,C0111-4,ISO14001研修,●,2022/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,lEVBiGWPtt0NEYVuTFgp
m110,m110,竹中 正和,EDUCATION,C01121-1,【新入社員】基礎研修,●,2003/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,xczWjB8xQK1eU6S20KU6
m110,m110,竹中 正和,EDUCATION,C01121-2,【新入社員】ビジネスマナー研修,●,2003/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,SrmqJ1qqoYJC6wAFT5lk
m110,m110,竹中 正和,EDUCATION,C01121-3,【新入社員】コンプライアンス研修,●,2003/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,HNGinXVB3AqeShBDUoND
m110,m110,竹中 正和,EDUCATION,C01121-4,【新入社員】ロジカルシンキング研修,●,2003/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,fJ6U07GLMrDuD4s6VShf
m110,m110,竹中 正和,EDUCATION,C01121-5,【新入社員】現場研修,●,2003/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ITmZvXCiaQyIjEVOCYuK
m110,m110,竹中 正和,EDUCATION,C01122-1,【2年目】ロジカルシンキング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Ftctem2CfXxyq6v1k4e7
m110,m110,竹中 正和,EDUCATION,C01122-2,【2年目】資料作成研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NvgDYFzaU9NyXlBehj9t
m110,m110,竹中 正和,EDUCATION,C01122-3,【2年目】チームビルディング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,VUPHgIwjIDbDOi87iaIh
m110,m110,竹中 正和,EDUCATION,C01122-4,【2年目】ファシリテーション研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,8mewV8gWGadHHZNqBQSl
m110,m110,竹中 正和,EDUCATION,C01123-1,【中堅社員】課題解決研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,X0txqdBsl7OoA5NiDG08
m110,m110,竹中 正和,EDUCATION,C01123-2,【中堅社員】リーダーシップ研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,1YPCtZGPAZj3gdxGnTsP
m110,m110,竹中 正和,EDUCATION,C01123-3,【中堅社員】コミュニケーション研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,BsNNKXbf5ju32uKvW9zC
m110,m110,竹中 正和,EDUCATION,C01123-4,【中堅社員】業務改善研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,QEOV9UWqUdHN48vUIcu8
m110,m110,竹中 正和,EDUCATION,C01123-5,【中堅社員】後輩育成研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,VQSiDjq5EDNOAApoI1DU
m110,m110,竹中 正和,EDUCATION,C01124-1,【管理職】ハラスメント防止研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,7LUUD1uLQDcI47c13ygL
m110,m110,竹中 正和,EDUCATION,C01124-2,【管理職】マネジメント研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,CInYw8amgFnvcwNwjKN5
m110,m110,竹中 正和,EDUCATION,C01124-3,【管理職】コーチング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,IS2ymuUQJCGXSHWRbllS
m110,m110,竹中 正和,EDUCATION,C01131-1,QC研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GncjpVGuOpYOJ6Ig9UH3
m110,m110,竹中 正和,EDUCATION,C01131-2,5S研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,m3kjbmXHQOUmq1tvhC52
m110,m110,竹中 正和,EDUCATION,C01131-3,安全講習,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,HBSSDUr6R1qQOsNH4UMk
m110,m110,竹中 正和,EDUCATION,C0114-1,【eラーニング】ロジカルシンキング　-基礎編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NYdhoIxnYRg9Z9yuKNY7
m110,m110,竹中 正和,EDUCATION,C0114-10,【eラーニング】TOEIC,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Mxuzt2IEHlZ9KqVNU4mD
m110,m110,竹中 正和,EDUCATION,C0114-2,【eラーニング】ロジカルシンキング　-応用編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,cFwxFui1o0fJDj0T5RQM
m110,m110,竹中 正和,EDUCATION,C0114-3,【eラーニング】ロジカルシンキング　-実践編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FY4KIInj5RXI3Rd9MR7i
m110,m110,竹中 正和,EDUCATION,C0114-4,【eラーニング】ロジカルライティング　-基礎編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,7Wm42hTw0SMzpVdQDT3u
m110,m110,竹中 正和,EDUCATION,C0114-5,【eラーニング】ロジカルライティング　-応用編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,nejIjQyhuAQcLV88drMb
m110,m110,竹中 正和,EDUCATION,C0114-6,【eラーニング】ロジカルライティング　-実践編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,2BHxm62Ykh793cXOHy9R
m110,m110,竹中 正和,EDUCATION,C0114-7,【eラーニング】キャリアデザイン,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Xee4Phs3GbZnBvixWClr
m110,m110,竹中 正和,EDUCATION,C0114-8,【eラーニング】目標設定,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,kiJcarbgv8N4BmUz5igR
m110,m110,竹中 正和,EDUCATION,C0114-9,【eラーニング】タスク管理,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,BXaaK3APiDIiEPwOW18o
m110,m110,竹中 正和,EDUCATION,C0123a1,自由研削砥石取扱特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ent8VF6QiryFwu3N0mXH
m110,m110,竹中 正和,EDUCATION,C0123a10,ホイスト式クレーン特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,oHgUgScG1UgYtjVCRoFV
m110,m110,竹中 正和,EDUCATION,C0123a11,移動式クレーン特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,lYVLVTM3yXhhwfb9pP0f
m110,m110,竹中 正和,EDUCATION,C0123a12,高所作業車運転（10m未満）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ANOwElJD8JapKWi7QQVr
m110,m110,竹中 正和,EDUCATION,C0123a13,石綿取扱特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,lPHMaTGk9pVFumzpeJbn
m110,m110,竹中 正和,EDUCATION,C0123a14,フルハーネス型墜落制止器具特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,VdO6ECEk000bkMaeCU4o
m110,m110,竹中 正和,EDUCATION,C0123a15,管理監督者用騒音教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,hbl84vyHXVy0PaI0v7DN
m110,m110,竹中 正和,EDUCATION,C0123a16,足場組立特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,K6QYFtJMtgHtlVyPQOt3
m110,m110,竹中 正和,EDUCATION,C0123a2,アーク溶接特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,M9EoahsISfWuH3HGGLyq
m110,m110,竹中 正和,EDUCATION,C0123a3,酸素欠乏等特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Gq352t0fCWLeclNl0ENZ
m110,m110,竹中 正和,EDUCATION,C0123a4,振動工具取扱特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,8OOeOZ2B4rJvDxSrtQfq
m110,m110,竹中 正和,EDUCATION,C0123a5,低圧電気取扱特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Pb8KwPBAZGhoJZJqnq1Q
m110,m110,竹中 正和,EDUCATION,C0123a6,高圧電気取扱特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6GRgAdDGb7u12b68fUFs
m110,m110,竹中 正和,EDUCATION,C0123a7,有機溶剤業務特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NHrgbz9woyB8UFzM3yXZ
m110,m110,竹中 正和,EDUCATION,C0123a8,特定粉塵作業特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,R52upJSSb42O6473c8zK
m110,m110,竹中 正和,EDUCATION,C0123a9,移動式クレーン特別教育,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Ut0ayAaPex2ohM0D4Gst
m110,m110,竹中 正和,EDUCATION,kakou-e1,特殊品製品理解,●,2017/02/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EWMUGSQJm0DCrP61SHfd
m110,m110,竹中 正和,EDUCATION,kakou-e3,安全講習（Lv.1）,●,2021/02/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Qhr3VagbFnj4B000ykGu
m110,m110,竹中 正和,EDUCATION,nintei-e1,受入検査員OJT教育,●,2015/05/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YxJbZXrjpXNdoHVCiZAj
m110,m110,竹中 正和,EDUCATION,nintei-e10,出荷検査員認定教育,●,2016/03/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YFGscDYylOEmiSYOAMas
m110,m110,竹中 正和,EDUCATION,nintei-e2,受入検査員認定教育,●,2015/04/22,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GfItpcSSI7HXrbkb0iFH
m110,m110,竹中 正和,EDUCATION,nintei-e5,工程内検査員OJT教育,●,2016/03/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,wOvhD1HDdPUrv9kq0kY2
m110,m110,竹中 正和,EDUCATION,nintei-e6,工程内検査員認定教育,●,2015/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,RhT7TLl7Aik0HuvFfbR5
m110,m110,竹中 正和,EDUCATION,nintei-e9,出荷検査員OJT教育,●,2016/04/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vTHpX5e0Iz1ysVGK2at3
m110,m110,竹中 正和,EDUCATION,seizoubu-e1,図面読み取り講習（Lv.1）,●,2023/02/14,2025/02/14,,,2024/12/26 23:32:54,2024/12/26 23:32:54,DxRuSlXncnc8wiVPaLyF
m110,m110,竹中 正和,EDUCATION,seizoubu-e2,ノギス（Lv.1）,●,2018/02/05,2025/02/13,,,2024/12/26 23:32:54,2024/12/26 23:32:54,3I6EeB2HOMsftNuEqdy8
m110,m110,竹中 正和,EDUCATION,seizoubu-e3,ハイトゲージ（Lv.1）,●,2017/02/13,2026/02/12,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bFqb0Hm4rO68aa2Ub5rx
m110,m110,竹中 正和,EDUCATION,seizoubu-e4,マイクロメータ（Lv.1）,●,2018/02/05,2025/02/11,,,2024/12/26 23:32:54,2024/12/26 23:32:54,MeQ0QOY8EXqNRv4Gkizw
m110,m110,竹中 正和,EDUCATION,seizoubu-e5,製品A（Lv.1）,●,2020/02/11,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,8vkQvxHExq7zMp6Z4UGd
m110,m110,竹中 正和,EDUCATION,seizoubu-e6,製品B（Lv.2）,●,2021/02/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,CfGhgHRnXeoAQ3qT3Qgc
m110,m110,竹中 正和,EDUCATION,seizoubu-e7,製品C（Lv.3）,●,2022/10/10,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,muybK4Asl1RYgu5gX8pe
m110,m110,竹中 正和,LICENSE,C0121a1,危険物取扱者（乙1）,●,2025/09/18,2035/09/17,,,2025/09/18 14:14:48,2025/09/18 14:14:48,ke2IDzQJvhzwT7BAJkaD
m110,m110,竹中 正和,LICENSE,C0121a12,第一種電気工事士,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,sizN7z13sRfODwYf0SNg
m110,m110,竹中 正和,LICENSE,C0121a13,第二種電気工事士,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,dLrNF6tX335BIs3RTqSq
m110,m110,竹中 正和,LICENSE,C0121a14,移動式クレーン運転士,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,0ExhycjfgmW8FLS0qaI9
m110,m110,竹中 正和,LICENSE,C0121a15,第一種衛生管理者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,dYykdIPH5mOAP8ngwdnu
m110,m110,竹中 正和,LICENSE,C0121a16,第二種衛生管理者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,1gDASTqsziXLslh5CgPW
m110,m110,竹中 正和,LICENSE,C0121a17,一級ボイラー技士,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EhPstcEq8XiWFsxvXYtb
m110,m110,竹中 正和,LICENSE,C0121a18,二級ボイラー技士,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vbK6WxKNANDmb7yL8GKV
m110,m110,竹中 正和,LICENSE,C0121a19,高圧ガス（乙種機械）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Cxn1aD7d7NM7xF54fIhz
m110,m110,竹中 正和,LICENSE,C0121a20,高圧ガス（第二種冷凍）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,TgL4OHAtzaOPuzrvwFnw
m110,m110,竹中 正和,LICENSE,C0121a21,高圧ガス（第三種冷凍）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Rz4fA6OSYWwYYiOfm993
m110,m110,竹中 正和,LICENSE,C0121a22,高圧ガス（乙種化学）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,TqBJ6lo9bJr0WB2IKmdz
m110,m110,竹中 正和,LICENSE,C0121a23,高圧ガス（特別丙種化学）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,SxX8vVNOHwHbtBDJXcCc
m110,m110,竹中 正和,LICENSE,C0121a3,危険物取扱者（乙3）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Yn8tc3Q9ZwyyvKPKa3iB
m110,m110,竹中 正和,LICENSE,C0121a4,危険物取扱者（乙4）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,5QuC1Y0vyGjLrXSlv7ZR
m110,m110,竹中 正和,LICENSE,C0121a5,危険物取扱者（乙5）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,OPjMe0STQ3xDlQhZgM9G
m110,m110,竹中 正和,LICENSE,C0121a6,危険物取扱者（乙6）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,MVSSMENhZ8AclTgQMfiN
m110,m110,竹中 正和,LICENSE,C0121a8,消防設備士（乙種６類）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,O0uHiWwueTEEUylalgOF
m110,m110,竹中 正和,LICENSE,C0121a9,消防設備士（乙種7類）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,gnpLVVlK5b1Bzvtk3r72
m110,m110,竹中 正和,LICENSE,C0122b1,ガス溶接作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,HB0V7tlDDHZ1XkwJ7rjC
m110,m110,竹中 正和,LICENSE,C0122b10,鉛作業主任者技能講習,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Jmc3jKOv0tgIIzGh8UbC
m110,m110,竹中 正和,LICENSE,C0122b11,特定化学物資等作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,QqGyA8uRBrkKdUfRgvEl
m110,m110,竹中 正和,LICENSE,C0122b12,石綿作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,BeUSDhqNWw1jW4NH9zLF
m110,m110,竹中 正和,LICENSE,C0122b13,第一種自家用発電設備専門技術者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,H9ewCMSTVH4zn2p4HDyZ
m110,m110,竹中 正和,LICENSE,C0122b14,フォークリフト運転技能講習,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bnoQ6vawFWa7MoqYROra
m110,m110,竹中 正和,LICENSE,C0122b15,車両系建設機械（整地）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,kxuJ6uRH2TcXZ3WnPC90
m110,m110,竹中 正和,LICENSE,C0122b16,車両系建設機械（解体）,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,DyMWXGoVKDs5gO1Omcgm
m110,m110,竹中 正和,LICENSE,C0122b17,玉掛技能講習,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ak3bYgEY4aGTSj3G8T2G
m110,m110,竹中 正和,LICENSE,C0122b18,ガス溶接技能講習,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,nt8T39MFNygqwNryn1Z8
m110,m110,竹中 正和,LICENSE,C0122b19,床上操作式クレーン運転技能講習,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,IhBxjcwZPnxH0KFkEOHD
m110,m110,竹中 正和,LICENSE,C0122b2,足場組立等作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,DBkdCRopmSl1f7JqjC0Z
m110,m110,竹中 正和,LICENSE,C0122b20,小型移動式クレーン運転,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,esPopdaFwOdYQFEvm9EO
m110,m110,竹中 正和,LICENSE,C0122b21,ボイラー取扱い技能講習,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,CDvXr75JWvOKwgXsn1wn
m110,m110,竹中 正和,LICENSE,C0122b22,乾燥設備作業主任者技能講習,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,73W0MmDOGzod7yQXvoFs
m110,m110,竹中 正和,LICENSE,C0122b23,高所作業車運転技能講習,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Xa6IqLKhtAUiF8Zv9DNZ
m110,m110,竹中 正和,LICENSE,C0122b3,乾燥設備作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,offJPbloZFqNm4fK8Mgq
m110,m110,竹中 正和,LICENSE,C0122b4,プレス機械作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,zpeOjq1FzmsBLdcQTwCE
m110,m110,竹中 正和,LICENSE,C0122b5,はい作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Z8Fk0JmFBPmcju22FAIk
m110,m110,竹中 正和,LICENSE,C0122b6,第一種圧力容器作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vt2zza1Kzl2UC7s8fw7P
m110,m110,竹中 正和,LICENSE,C0122b7,第二種酸素欠乏作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,9DtRosN05iVmautezpWc
m110,m110,竹中 正和,LICENSE,C0122b8,有機溶剤作業主任者,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ltRwCfDJrHv8xdLwKypx
m110,m110,竹中 正和,LICENSE,C0122b9,特定科学物質及び四アルキル鉛作業主任者技能講習,●,2020/07/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,BFfUAjGVw2z0Kom3TdVp
m110,m110,竹中 正和,LICENSE,nintei-l1,受入検査員,●,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ZLLZioLk864U4eaeu43K
m110,m110,竹中 正和,LICENSE,nintei-l3,工程内検査員,●,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,RR0h6D2NPjgcmYQJwsa1
m110,m110,竹中 正和,LICENSE,nintei-l5,出荷検査員,●,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,WFu9Ovmxwyz56tZ5zuMA
m111,m111,小幡 省三,SKILL,kakou1,素材切断,3,2021/02/15,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Mrgz2ex9ZYXCVwX2IgYC
m111,m111,小幡 省三,SKILL,kakou2,荒加工,2,2020/01/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,DVyYrFw75JxaYeQ9HzUk
m111,m111,小幡 省三,SKILL,kakou3,追加工,2,2021/01/28,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,cPk6ShY1AeTCNIHAsjiy
m111,m111,小幡 省三,SKILL,kakou4,外面研削,3,2021/01/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ckI1udCOnCWGrKvcYbl7
m111,m111,小幡 省三,SKILL,kakou5,平削り,2,2020/01/06,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Yy9PxWHektGk8EkJiNBz
m111,m111,小幡 省三,SKILL,kakou6,研磨,3,2021/01/11,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,DghlPyi5JQ2k9RCq3YD2
m111,m111,小幡 省三,SKILL,kakou7,特殊品加工,1,2021/12/17,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,W7gy2xiyTRSZjtk8mZPK
m111,m111,小幡 省三,SKILL,kakou8,加工プログラム作成,3,2021/12/17,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,PNP0nGQj6lDZjDrqNBFL
m111,m111,小幡 省三,SKILL,kakou9,砥石交換,2,2022/09/12,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mBDEAquH3jfNAzfPH4op
m111,m111,小幡 省三,SKILL,kensa1,硬度検査,3,2022/11/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FD6wAllgW3x2MusCXzOk
m111,m111,小幡 省三,SKILL,kensa2,曲がり検査,2,2022/09/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,SymYiv7upQBDMVRhMCuD
m111,m111,小幡 省三,SKILL,kensa3,内径ゲージ検査,2,2022/09/26,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vLYYvqEsG3hjyHjkKRM6
m111,m111,小幡 省三,SKILL,kensa4,精度検査,3,2022/10/07,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,u3Z0CHTP8mLnTBTaaxD8
m111,m111,小幡 省三,SKILL,kumitate1,型番変更,2,2020/03/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,71eNSJEnxBWaSugfqgOs
m111,m111,小幡 省三,SKILL,kumitate10,再洗浄,3,2022/11/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EZui0Fp3yza3GOOnolFt
m111,m111,小幡 省三,SKILL,kumitate11,AX組立特殊作業,2,2020/02/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,k7q9Sqk3MH11cbicCXbj
m111,m111,小幡 省三,SKILL,kumitate12,CXドライバー設定作業,3,2022/10/03,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,HlcMGZVRYAzvaFt1OCtu
m111,m111,小幡 省三,SKILL,kumitate13,装置動作確認,3,2022/09/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ODzUVMW22IGM9g87VVL1
m111,m111,小幡 省三,SKILL,kumitate2,ワーク脱着,2,2021/01/04,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,jZRaFwrMTvQpZoQQ1dta
m111,m111,小幡 省三,SKILL,kumitate3,部材取付け,3,2020/01/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,0ryFd52wI9ixaE8YHlyA
